#NWS FLOOD STAGES with USGS ID'S
#Tediously Assembled By: Warren Pettee (Github: WEP11, Twitter: @wpettee)
#Probably by no means complete?

NWS ID, USGS ID, Action, Minor, Moderate, Major, Stage Units, Site Name, State
SMML1, 07381490,46,47,50,60,ft,Simmesport,LA
SIPL1, 073745275,nan,nan,nan,nan,ft,Black Bay near Stone Island,LA
RRBL1, USE 35330,nan,nan,nan,nan,ft,Red River Lock 2,LA
RRAL1, USE 35355,nan,53,nan,nan,ft,Red River Lock 1,LA
RPIL1, 08028000,17,17,21,24,ft,Rosepine,LA
ROBL1, 07375500,13,15,18,21,ft,Robert,LA
RHLL1, 07372200,31.5,32,35,40,ft,Rochelle,LA
PVLL1, 07380120,7,8,10,12,ft,Port Vincent,LA
PTVL1, 07380185,nan,nan,nan,nan,ft,West Colyell Creek near Port Vincent,LA
PSIL1, 07374526,nan,nan,nan,nan,ft,Black Bay near Snake Island,LA
PRUL1, 02492519,nan,nan,nan,nan,ft,Navigational Canal #1 near Pearl River,LA
PRTL1, 02490200,nan,nan,nan,nan,ft,Navigational Canal #3 near Sun,LA
PRDL1, 024921000,nan,nan,nan,nan,ft,Lock #2 Chamber,LA
PRCL1, 08070202,nan,nan,nan,nan,ft,Little Sandy Creek at Peiars Rd. near Milldale,LA
PPBL1, 02490193,nan,nan,nan,nan,ft,Pools Bluff near Bogalusa,LA
PPAL1, 07381454,nan,nan,nan,nan,ft,Pierre Part,LA
PNTL1, 07375650,nan,nan,nan,nan,ft,Ponchatoula,LA
PLHL1, 073745258,nan,nan,nan,nan,ft,American Bay near Pointe a la Hache,LA
PERL1, 02492600,12,14,17,18,ft,Pearl River,LA
PCDL1, 07381343,nan,nan,nan,nan,ft,Bayou Petit Caillou near Laperouse,LA
PANL1, 073802220,nan,nan,nan,nan,ft,Panama Canal at Hwy 44 near Gonzales,LA
OLVL1, 07377500,16,19,22,24,ft,Olive Branch,LA
OBCL1, 08013500,12,13,15,19,ft,Oberlin,LA
NRSL1, 073802282,nan,nan,nan,nan,ft,New River Canal near Sorrento,LA
NRBL1, 07376500,15,16,20,25,ft,Baptist,LA
NPVL1, 07380500,nan,nan,nan,nan,ft,Napoleonville,LA
NLGL1, 07369649,54,55,57,60,ft,Newlight,LA
NGIL1, 07380251,nan,nan,nan,nan,ft,13NNE Grand Isle,LA
NBWL1, 07379100,nan,nan,nan,nan,ft,North Branch Ward Creek at Westminster,LA
NAPM6, 02492620,nan,nan,nan,nan,ft,NSTL Station near Stennis,MS
NAOL1, 07380238,nan,nan,nan,nan,ft,Naomi Diversion Canal near Naomi,LA
MTTL1, 08014500,15,15,20,23,ft,Mittie,LA
MSVL1, 07375230,nan,nan,nan,nan,ft,Madisonville,LA
MRML1, 08012150,4,4,6,8,ft,Mermentau,LA
MONL1, 07375960,12,13,18,22,ft,Montpelier,LA
MNLM6, 02492360,12,15,18,20,ft,McNeill,MS
MNLL1, CRMS0262,nan,nan,nan,nan,ft,Magnolia,LA
MNEL1, 07349000,13.5,14,20,24,ft,Dixie Inn,LA
MLUL1, 07367005,35.5,40,43,45,ft,Monroe,LA
MLDL1, 07377600,nan,nan,nan,nan,ft,Port Hudson-Pride Rd. near Milldale,LA
MCOL1, 07380107,nan,nan,nan,nan,ft,Muddy Creek near Oak Grove,LA
MCGL1, 07381600,4,6,7,12,ft,Morgan City,LA
MBCL1, 07374525,nan,nan,nan,nan,ft,Belle Chasse,LA
MAUL1, 07380215,nan,4,5,7,ft,Hwy 22 near Maurepas,LA
MAGL1, 07377300,47,48,50,53,ft,Magnolia,LA
LPTL1, 08022500,27,28,32,34,ft,Logansport,LA
LPRL1, 073813375,nan,nan,nan,nan,ft,Bayou Terrebonne Structure near Lapeyrouse,LA
LPOL1, 07375800,9,9,11,12,ft,Liverpool,LA
LFDL1, 07380400,nan,nan,nan,nan,ft,Donaldsonville,LA
LDBL1, 07366364,82.25,83,84.5,86,ft,Lake D&#039;Arbonne,LA
LCOL1, 07346310,171.5,172,174.5,178,ft,Mooringsport (Caddo Lake),LA
LCCL1, 07381350,nan,nan,nan,nan,ft,Company Canal at Hwy 1 at Lockport,LA
LCAL1, 07364840,187.75,188,189,191,ft,Lake Claiborne,LA
LBUL1, 07349250,142,142.5,144,145,ft,Lake Bistineau,LA
LBBL1, 07349650,171.5,172,192,198,ft,Bayou Bodcau Lake,LA
KENL1, 07375300,12,13,15,16,ft,Kentwood,LA
KDRL1, 08015500,13.5,16,20,23,ft,Kinder,LA
JONL1, 07364200,nan,nan,nan,nan,ft,Jones,LA
JCHL1, 07378650,nan,nan,nan,nan,ft,Jones Creek at Old Hammond Hwy.,LA
IWLL1, 07381235,nan,nan,nan,nan,ft,Bayou Lafourche at Larose,LA
IWHL1, 07381331,nan,nan,nan,nan,ft,Houma,LA
HOOL1, 07377870,nan,nan,nan,nan,ft,Hooper Road near Baton Rouge,LA
HOLL1, 07376000,14,15,19,21,ft,Holden,LA
HENL1, 07380126,nan,nan,nan,nan,ft,Henderson Bayou near Port Vincent,LA
HBPL1, 07380127,nan,nan,nan,nan,ft,Henderson Bayou Pump Station,LA
HACL1, 073802512,nan,nan,nan,nan,ft,Hackberry Bay near Grand Isle,LA
GVLL1, 07377150,34,35,40,44,ft,Grangeville,LA
GSRL1, 073708050,nan,nan,nan,nan,ft,Greenwell Springs Rd. near Baton Rouge,LA
GRYL1, 073801175,nan,nan,nan,nan,ft,Grays Creek near Port Vincent,LA
GRVL1, CRMS5373,nan,nan,nan,nan,ft,Garyville,LA
GREL1, 07351930,32,33,36,39,ft,Grand Ecore,LA
GRDL1, 0738022295,nan,nan,nan,nan,ft,Grand Goudine on Hwy 934 near Duplessis,LA
GNDL1, 073815450,14,15,20,26,ft,Myette Point/Grand Lake,LA
GLML1, 08013000,12,12,16,18,ft,Glenmora,LA
GIBL1, CRMS0411,nan,nan,nan,nan,ft,Gibson,LA
FSLL1, 07380200,3,4,6,8,ft,French Settlement,LA
FRNL1, 02491500,10,12,16,21,ft,Franklinton,LA
FLSL1, 07375000,15,16,17,19,ft,Folsom,LA
EPNL1, 02492511,nan,nan,nan,nan,ft,Interstate 59 near Nicholson MS,LA
EGIL1, 073802516,nan,nan,nan,nan,ft,Barataria Pass near Grand Isle,LA
DULL1, 07381328,nan,nan,nan,nan,ft,Houma Navigation Canal at Dulac,LA
DOSL1, 2928000900,nan,nan,nan,nan,ft,Bay Dosgris near Galliano,LA
DNAL1, CRMS0061,nan,nan,nan,nan,ft,Maurepas,LA
DENL1, 07378500,26,29,35,39,ft,Denham Springs,LA
DCLL1, 07381349,nan,nan,nan,nan,ft,Caillou Lake (Sister Lake) near Dulac,LA
DCBL1, 07379960,nan,nan,nan,nan,ft,Dawson Creek near Baton Rouge,LA
DARL1, 07377000,16,18,21,23,ft,Darlington,LA
DACL1, 07381324,nan,nan,nan,nan,ft,Bayou Grand Callou at Dulac,LA
CYNL1, 07370190,54,55,58,65,ft,Clayton,LA
CVEL1, 07375175,5,6,11,17,ft,Boston Street,LA
CUSL1, 07375050,18,20,25,28,ft,Covington,LA
CTFL1, 07380335,nan,nan,nan,nan,ft,Cutoff,LA
CSHL1, 07350500,30.5,31,33,37,ft,Coushatta,LA
CONL1, 073802225,nan,nan,nan,nan,ft,Bayou Conway near Sorrento,LA
COML1, 07377760,nan,nan,nan,nan,ft,Comite Drive,LA
COLL1, 07367630,62,65,67,70,ft,Columbia Lock and Dam,LA
CMTL1, 07378000,16,20,25,28,ft,Comite Joor Rd.,LA
CLWL1, 07382000,17,19,21,23,ft,Clearwater,LA
CLMM6, 02489000,16,17,23,26,ft,Columbia,MS
CLGL1, 07369000,nan,nan,nan,nan,ft,CREW LAKE,LA
CGSL1, 07375105,40,45,50,60,ft,Camp Covington,LA
CFPL1, 8080204,3.5,4,6,8,ft,Catfish Point Lock,LA
CCOL1, 073813498,nan,nan,nan,nan,ft,Caillou Bay SW of Cocodrie,LA
CCLL1, 07381355,nan,nan,nan,nan,ft,Company Canal at Salt Barrier near Lockport,LA
CBDL1, 073745257,nan,nan,nan,nan,ft,Crooked Bayou near Delacroix,LA
CBAL1, 0737822,nan,nan,nan,nan,ft,Claycut Bayou near Baton Rouge,LA
BXAL1, 02489500,16,18,21,23,ft,Bogalusa,LA
BWRT2, 08028500,30,30,33,36,ft,Bon Wier,TX
BVCL1, 07386600,15,17,19.5,21.5,ft,Carencro,LA
BSTL1, 07367690,nan,nan,nan,nan,ft,AR/MS State Line,LA
BSLL1, 08012000,22,22,24,28,ft,Basile,LA
BSHL1, 02492000,9,11,15,18,ft,Bush,LA
BRVT2, 08026000,38,43,45,47,ft,Burkeville,TX
BRML1, 07374000,nan,nan,nan,nan,ft,Baton Rouge (USGS),LA
BPPL1, 07380330,nan,nan,nan,nan,ft,Bayou Perot at Point Legard,LA
BPNL1, 073816503,nan,nan,nan,nan,ft,Morgan City near Gibson,LA
BMPL1, 07380101,9,10,14,16,ft,Bayou Manchac near Little Prairie,LA
BMDL1, 07370000,nan,nan,nan,nan,ft,Delhi,LA
BLUL1, 07378748,nan,nan,nan,nan,ft,Bluff Swamp near Kleinpeter,LA
BLRL1, 07381515,17,20,25,28,ft,Butte La Rose,LA
BLBL1, 0738022395,nan,nan,nan,nan,ft,Black Bayou at H 621 near Praireville,LA
BKLT2, 08025350,172.5,nan,nan,nan,ft,Toledo Bend Reservoir,TX
BKDL1, 08014881,96.5,97,99,100,ft,Bundick Lake,LA
BGNL1, 07374527,nan,nan,nan,nan,ft,Bay Gardene near Pointe a la Hache,LA
BGKT2, 07346080,nan,nan,nan,nan,ft,Karnack,TX
BFGL1, 073802273,nan,nan,nan,nan,ft,Bayou Francois at Hwy 61 near Gonzales,LA
BFFL1, 07380401,nan,nan,nan,nan,ft,Donaldsonville,LA
BDCL1, 08010000,14,16,18,21,ft,Eunice,LA
BBRL1, 07378810,nan,nan,nan,nan,ft,Bayou Fountain near Baton Rouge,LA
BBHL1, 07378083,nan,nan,nan,nan,ft,Hooper Road,LA
BBGL1, 073802245,nan,nan,nan,nan,ft,Black Bayou near Gonzales,LA
BAKL1, 07377754,nan,nan,nan,nan,ft,Baker,LA
ASBL1, 07375222,nan,nan,nan,nan,ft,Abita Springs at Hwy 36,LA
AMIL1, 07375430,18,21,25,30,ft,Amite,LA
ALLL1, 07378745,nan,nan,nan,nan,ft,Alligator Bayou near Kleinpeter,LA
ALGL1, 07368100,24,25,33,38,ft,Alto,LA
AICL1, 073816501,nan,nan,nan,nan,ft,Avoca Island Cutoff at 12SSW Morgan City,LA
AFRL1, 07377243,nan,nan,nan,nan,ft,Sandy Creek at Forbes Rd near Greenwell Springs,LA
ABKL1, 07378746,nan,nan,nan,nan,ft,Bayou Manchac at Alligator Bayou near Kleinpeter,LA
WSHM1, 0107000,12,14,17,20,ft,Washburn,ME
WENM1, 01034500,16,18,22,25,ft,West Enfield,ME
WBXM1, 01067000,20,27,35,40,ft,West Buxton,ME
WBKM1, 01064118,13,15,23,27,ft,Westbrook,ME
STFB3, 00090,14,15,18,20,ft,Connors,ME
SIDM1, 01049265,15,17,25,30,ft,North Sidney,ME
ROXM1, 01055000,5,7,12,14,ft,Roxbury,ME
RMFM1, 01054500,13,15,17,20,ft,Rumford,ME
NINM1, 01010001,12,15,20,23,ft,Nine Mile Bridge,ME
NANM1, 01047000,13,15,20,25,ft,North Anson,ME
MFDM1, 01034000,12,13,16,18,ft,Medford,ME
MERM1, 01048000,10,12,15,17,ft,Mercer,ME
MATM1, 01030500,13,13.5,16,17.5,ft,Mattawamkeag,ME
MASM1, 01015800,15,17,18,20,ft,Masardis,ME
GRNM1, 01029500,10,13,15,16,ft,Grindstone,ME
FTKM1, 01014000,20.5,22.5,24.5,26.5,ft,Fort Kent,ME
FIHM1, 01013500,10,11,12,13,ft,Fort Kent,ME
EDDM1, 01036390,16,18,21,23,ft,Eddington,ME
DOVM1, 01031500,9,11,15,19,ft,Dover-Foxcroft,ME
DICM1, 01010500,23,25,30,35,ft,Dickey,ME
BPRM1, 01037050,11,11.6,13,15,ft,Bangor,ME
BBRM1, 01010070,11,12,14,16,ft,Depot Mountain,ME
AUBM1, 01059000,11,13,19,22,ft,Auburn,ME
ASTM1, 01049320,10,12,25,30,ft,Augusta,ME
ALLM1, 01011000,12,15,17,19,ft,Allagash,ME
ZSRM2, 01660920,5,11,nan,nan,ft,Newtown,MD
WSTM2, 01599000,7,8,10,12,ft,Franklin/Westernport,MD
WRWM2, 01583500,6,8,10,13,ft,Western Run,MD
WOLM2, 01589320,7,10,12,15,ft,Woodlawn,MD
WMHM2, 01585104,4,6,8,15,ft,White Marsh,MD
WLRM2, 01485000,nan,nan,nan,nan,ft,Willards,MD
WLLM2, n/a,15,23,25,28,ft,Williamsport,MD
WHMM2, 01585100,9,11,15,18,ft,White Marsh,MD
WESM2, 01585500,4,5,6,9,ft,Westminster,MD
WDNM2, 01589315,8,9,11,13,ft,Woodlawn,MD
WDLM2, 01589316,7,8.5,10,11,ft,Woodlawn,MD
WBGM2, 01589352,11,13,20,22,ft,Washington Blvd in Baltimore,MD
WANP1, 01619000,5.5,6.5,10,12,ft,Waynesboro,MD
VNVM2, 01589300,10,11,14,19,ft,Villa Nova,MD
UPRM2, 01594526,9,11,16,19,ft,Upper Marlboro,MD
TTDM2, 01589317,6,7,10,14,ft,Woodlawn,MD
TKPM2, 01650800,4,6,8,11,ft,Takoma Park,MD
SWNM2, 01580700,12,14,18,20,ft,Swan Creek,MD
STYM2, 01595000,8,9,12,13,ft,Steyer,MD
SRVM2, 01597500,9,nan,nan,nan,ft,Bloomington,MD
SRTM2, 01589440,10,13,15,18,ft,Sorrento,MD
SRPM2, 01488110,nan,nan,nan,nan,ft,Sharptown,MD
SLRM2, 01589290,5,7,9,10,ft,Rockdale,MD
SHEW2, 01618000,8,15,22,25,ft,Shepherdstown,WV
SAXV2, 01484938,nan,nan,nan,nan,ft,Starling Creek at Saxis,VA
SAVM2, 01594000,8,10,14,20,ft,Savage,MD
SANM2, 01591700,5,6.5,nan,nan,ft,Sandy Spring,MD
SACM2, 01619500,7,8,10,12,ft,Sharpsburg,MD
RVDM2, 01649500,7,8,13,16,ft,Riverdale,MD
RSPM2, 01580000,10,11,13,15,ft,Rocks State Park,MD
ROLW2, 03069870,15,19,21,23,ft,Rowlesburg,WV
ROCW2, 03070500,14.4,17.5,20,25,ft,Rockville,WV
RKVM2, 01647850,8,10,13,17,ft,Rockville,MD
RCKD2, 01648000,6,7,10,12,ft,Sherrill Drive/DC,DC
PTRM2, 01581752,5,6,7,10,ft,Bel Air,MD
PSCM2, 01653600,10,12,15,18,ft,Piscataway,MD
PRUM2, 01591000,7,8,11,18,ft,Unity,MD
PRHM2, 01589000,9,11,19,25,ft,Hollofield,MD
PORM2, 01638500,15,16,20,25,ft,Point of Rocks,MD
POMM2, 01658000,7,8,10,12,ft,Pomonkey,MD
PMBM2, 01643500,6,11,17,20,ft,Park Mills,MD
PKTM2, 01581920,8,10,11,15,ft,Parkton,MD
PECM2, 01613525,9,10,14,18,ft,Pecktonville,MD
PAWW2, 01610000,22.5,25,28,32,ft,Paw Paw,MD
PARV2, 01670400,nan,nan,nan,nan,ft,Partlow,VA
OLTM2, 01609000,10,14,17,20,ft,Oldtown,MD
OAKM2, 03075500,nan,nan,nan,nan,ft,Oakland,MD
NSWV2, 01484812,2.5,3,3.5,4.5,ft,Bayford,VA
NSWM2, 01485500,3.5,nan,nan,nan,ft,Snow Hill,MD
NEEP1, 01613050,nan,nan,nan,nan,ft,Needmore,PA
MRLM2, 01586610,12,16,nan,nan,ft,Louisville,MD
MORM2, 01585230,13,15,17,nan,ft,Radecke Avenue in Baltimore,MD
MNBM2, 01486000,nan,nan,nan,nan,ft,Princess Anne,MD
MLTM2, 01493000,nan,nan,nan,nan,ft,Millington,MD
MCDM2, 01589238,nan,nan,nan,nan,ft,McDonogh,MD
LUTM2, 01583800,7,8.5,11,13,ft,Lutherville,MD
LUKM2, 01598500,9,10.5,12.5,15,ft,Luke,MD
LPRM2, 01592500,8.5,9.5,13,nan,ft,Duckett Dam near Laurel,MD
LPGM2, 01593500,8,11,16,20,ft,Guilford,MD
LBFM2, 01584500,6,7.5,nan,nan,ft,Laurel Brook,MD
KITM2, 01595500,8,9,12,15,ft,Kitzmiller,MD
IDLM2, 01585200,6,9,12.5,14,ft,Idlewylde,MD
HOYM2, 03076600,nan,nan,nan,nan,ft,Hoyes,MD
HNKM2, 01613000,24,30,33,35,ft,Hancock,MD
HENW2, 03065000,12,14,18,20,ft,Hendricks,WV
HDTM2, 01601420,nan,nan,nan,nan,ft,Clarysville,MD
HDGM2, 01580620,3.5,4,5.5,7,ft,Havre de Grace,MD
HANM2, 01613095,nan,nan,nan,nan,ft,Hancock,MD
GRMM2, 01617800,4,6,7,10,ft,Grimes,MD
GNTM2, 03078000,nan,nan,nan,nan,ft,Grantsville,MD
GMRM2, 01661500,5,6,8,10,ft,Great Mills,MD
GLGM2, 01589180,3.75,5,nan,nan,ft,Glyndon,MD
GFHM2, 01581810,5,6,8,10,ft,Hoffmanville,MD
GCEM2, 01582500,5,7,10,12,ft,Glencoe,MD
GBSM2, 01589500,4,5,7,9,ft,Glen Burnie,MD
GAMM2, 0158397967,8,10,12,nan,ft,Glen Arm,MD
GALM2, 01584050,4,7,10,15,ft,Glen Arm,MD
FRDM2, 03076500,nan,nan,nan,nan,ft,Friendsville,MD
FNKM2, 01586210,4,5,8,13,ft,Finksburg,MD
FLRM2, 01585090,5,10,18,20,ft,Fullerton,MD
FDKM2, 01643000,13,15,17,20,ft,Frederick at Interstate 70,MD
FAVM2, 01614500,8,10,12,15,ft,Fairview,MD
ERDM2, 01589035,10,15,19,21,ft,Elkridge at Patapsco Valley State Park,MD
EKMM2, 01495000,8,9,10,12,ft,Elk Mills,MD
EDGM2, 01581757,7,8,10,12,ft,Edgewood,MD
EDFM2, 01644148,12.25,15,17,24,ft,Edwards Ferry,MD
EBHM2, 01589100,5,7,9,12,ft,Arbutus,MD
DVRM2, 01583100,7,8.5,14,15,ft,Dover,MD
DRLM2, 01580520,9,10,14,17,ft,Darlington,MD
DRFM2, 01589330,8,10,12,14,ft,Franklintown,MD
DELM2, 01589197,8,9.5,11,13,ft,Delight,MD
DEDM2, 01589312,nan,nan,nan,nan,nan,Catonsville,MD
DAWM2, 01645000,5,7.5,11,16,ft,Dawsonville,MD
CWCM2, 01601500,9,10,12,14,ft,Cumberland,MD
CTSM2, 01589025,18,20,25,nan,ft,Catonsville,MD
CTMM2, 01644388,nan,nan,nan,nan,ft,Clarksburg,MD
CPPM2, 01649190,9,12,14,22,ft,College Park,MD
CNWM2, 01578310,21.5,23.5,24.8,28.5,ft,Conowingo Dam,MD
CMCM2, 01490000,nan,nan,nan,nan,ft,Salem,MD
CLMM2, 01661050,6,7,8,13,ft,Clements,MD
CLAM2, 01650500,6,9,12,19,ft,Colesville,MD
CKYM2, 01583600,7,9,10,11,ft,Cockeysville,MD
CHIV2, 01484746,3.5,4.5,5,6,ft,Chincoteague Bay Inlet,VA
CDHM2, 01586000,nan,nan,nan,nan,ft,Cedarhurst,MD
CBEM2, 01603000,12,17,21,23,ft,Cumberland,MD
BWRW2, 03066000,16.5,20,nan,nan,ft,Davis,WV
BWLV2, 01674000,nan,11,nan,nan,ft,Bowling Green,VA
BTNM2, 01596500,nan,nan,nan,nan,ft,Barton,MD
BTMM2, 01644390,5,7,10,15,ft,Boyds,MD
BSBM2, 01581960,4.5,5.5,7,nan,ft,Bentley Springs,MD
BRUM2, 01639500,6,8,16,19,ft,Bruceville,MD
BRMM2, 01583580,3,4,6,9,ft,Broadmoor,MD
BRKM2, 01646500,5,10,12,14,ft,Washington DC (Little Falls),MD
BRCM2, 03076600,nan,nan,nan,nan,ft,Friendsville,MD
BOWM2, 01594440,17,19,nan,nan,ft,Bowie,MD
BNMW2, 01595800,nan,nan,nan,nan,ft,Barnum,WV
BMTM2, 01585225,9,10,nan,nan,ft,Todd Avenue in Baltimore,MD
BLMW2, 01595790,nan,nan,nan,nan,ft,Jennings Randolph Dam,WV
BLMM2, 01582000,7,8.5,10,14,ft,Blue Mount,MD
BLHV2, 01674500,nan,14,nan,nan,ft,Beulahville,VA
BLCM2, 01581649,nan,nan,nan,nan,ft,Belcamp,MD
BKYM2, 01581830,5,6,10,12,ft,Beckleysville,MD
BGHM2, 01591610,8,9,nan,nan,ft,Brighton Dam,MD
BENM2, 01581700,8,9,11,13,ft,Benson,MD
BELM2, 01610155,6.5,7.5,13,17,ft,Bellegrove,MD
BDGM2, 01639000,11,13,21,25,ft,Bridgeport,MD
BDCM2, 01486500,nan,nan,nan,nan,ft,Salisbury,MD
BCKM2, 01581870,6,7,10,12,ft,Beckleysville,MD
BBSM2, 0148471320,nan,nan,nan,nan,ft,BIRCH BRANCH AT SHOWELL,MD
BABM2, 01581500,6,9,13,17,ft,Bel Air,MD
AHLV2, 01672500,nan,12,nan,nan,ft,Ashland,VA
ACOM2, 01651000,8,9.5,13,18,ft,Hyattsville,MD
WSFM3, 01183500,12,13,16,20,ft,Westfield,MA
WOOR1, 01112500,8,9,12,16,ft,Woonsocket,RI
WLTM3, 01104500,4,5,7,9,ft,Waltham,MA
WLMM3, 01100600,5,7,8,10,ft,Wilmington,MA
WILM3, 01332500,7,9,11,13,ft,Williamstown,MA
WGTM3, 01096000,6,7,8.5,9.5,ft,West Groton,MA
WCHM3, 01102500,nan,nan,nan,nan,ft,Winchester,MA
TNMM3, 01108410,8,8.5,nan,nan,ft,Taunton,MA
TMVC3, 01184000,14,15,17,19,ft,Thompsonville,CT
SHVM3, 01169000,6,9,11,13,ft,Shattuckville,MA
SAXM3, 01098530,8.5,10,12,13,ft,Saxonville,MA
NSHN3, 01096508,16,18,26,35,ft,Nashua,NH
NRWM3, 01105000,8,9,10,11,ft,Norwood,MA
NORM3, 01109000,9,9.5,11,13,ft,Norton,MA
NMIM3, 01171500,9,11,nan,nan,ft,Northampton,MA
NBSM3, 01185500,6,8,10,12,ft,W. Br. Nr. New Boston,MA
NBRM3, 01110500,8,9,12,14,ft,Northbridge,MA
MTHM3, 01100561,6.5,8,10,12,ft,Methuen,NH
MNTM3, 01170500,26,28,32,40,ft,Montague,MA
MLTM3, 011055566,nan,nan,nan,nan,ft,Milton Village,MA
MEDM3, 01103280,4.5,5,6,7,ft,Medway,MA
MAYM3, 01097000,4.5,5,6,7,ft,Maynard,MA
LOWM3, 01100000,50,52,54,58,ft,Lowell,MA
LCNM3, 01099500,7.5,8,10,12,ft,Lowell,MA
LAWM3, 01100500,22,24,29,34,ft,Lawrence,MA
IPSM3, 01102000,6.5,7,9,10,ft,Ipswich,MA
INDM3, 01177000,11,12,16,18,ft,Indian Orchard,MA
HVRM3, 01100693,14,15,18,20,ft,Haverhill,MA
HLYM3, 01172010,25.5,26.5,29.5,32.5,ft,Holyoke,MA
HLUM3, 01172000,8,9,10,12,ft,Holyoke - Upper,MA
GTBM3, 01197500,7,9,10,12,ft,Great Barrington,MA
FBGM3, 01094400,5,6.5,8,10,ft,Fitchburg,MA
DOVM3, 01103500,4.5,5,7,8,ft,Dover,MA
DNSM3, 01096500,7,8,12,15,ft,East Pepperell,MA
CTVM3, 01197000,4,5,8,10,ft,E Br at Coltsville,MA
BDGM3, 01108000,7.5,8,12,14,ft,Bridgewater,MA
ANDM3, 01100627,28,29,32,35,ft,Andover,MA
ZEEM4, 04108800,9,nan,nan,nan,ft,Zeeland,MI
YDRM4, 04043275,nan,nan,nan,nan,ft,Big Bay,MI
WOLM4, 04127997,nan,nan,nan,nan,ft,Wolverine,MI
WMSM4, 04111379,7,9,10,10.5,ft,Williamston,MI
WLSM4, 04125550,nan,nan,nan,nan,ft,Wellston (Tippy Dam),MI
WLKM4, 04062400,8.5,9,10,12,ft,Witch Lake,MI
WHTM4, 04122200,5,6,7,8,ft,Whitehall,MI
WAHM4, 04150800,nan,nan,nan,nan,ft,Wahjamega,MI
VSSM4, 04151000,12,14,15,18,ft,Vassar,MI
VLCM4, 04065722,9,15,17,19,ft,Vulcan,MI
VGCM4, 04121300,nan,nan,nan,nan,ft,Vogel Center,MI
TWFM4, 04063500,16.5,20.5,22.5,25,ft,Twin Falls,MI
TRVM4, 04097500,6,7,9,11,ft,Three Rivers,MI
TRRM4, 04043050,9.5,10.5,12,13.5,ft,Lake Linden,MI
TECM4, 04175700,11,13,14,15,ft,Tecumseh,MI
TAPM4, 04045500,9.5,10,11,12,ft,Paradise,MI
SYLI3, 04100180,nan,nan,nan,nan,ft,Sylvan Lake,IN
SVRM4, 04128990,nan,nan,nan,nan,ft,Vanderbilt,MI
STRM4, 04142000,5,6,11,13,ft,Sterling,MI
SNWM4, 04040500,11,12,15,17,ft,Sidnaw,MI
SNMM4, 04101800,6,8,9,14,ft,Sumnerville,MI
SMYM4, 04116500,5.5,8.5,9.5,10.5,ft,Smyrna,MI
SLVM4, 04043150,13,14,17,19,ft,L`Anse,MI
SHRM4, 04124000,14,15,16,17,ft,Sherman,MI
SFRM4, 04166100,12,12,14,16,ft,Southfield,MI
SCTM4, 04122500,4,5.5,6.5,7,ft,Scottville,MI
SALM4, 04176400,nan,nan,nan,nan,ft,SALINE,MI
SAGM4, 04157000,15,17,19,24,ft,Saginaw,MI
RUDM4, 04127917,15,17,19,nan,ft,Rudyard,MI
ROCM4, 04118500,7,8,10,11,ft,Rockford,MI
RKLM4, 04040000,23,25,26,28,ft,Rockland,MI
RIVM4, 04102500,10,11,15,22,ft,Riverside,MI
RDOM4, 04136000,6,7,nan,nan,ft,Red Oak,MI
RCMM4, 04108660,15,17,19,21,ft,New Richmond,MI
PRAM4, 04062000,nan,nan,nan,nan,ft,Alpha,MI
PORM4, 04114000,11,12,14,16,ft,Portland,MI
PBIW3, 04066003,12.5,15,17,18.5,ft,Pembine,WI
PAUM4, 04033000,11,12,14,16,ft,Paulding,MI
OWOM4, 04144500,6,7,9,10,ft,Owosso,MI
OTSM4, 04147500,nan,nan,nan,nan,ft,Otisville,MI
OKGM4, 04121944,10,nan,nan,nan,ft,OAK GROVE,MI
NOTM4, 04097540,nan,nan,nan,nan,ft,Nottawa,MI
NJNM4, 04057510,8,10,14,16,ft,Nahma Junction,MI
NILM4, 04101500,10,11,14,15,ft,Niles,MI
MYFM4, 04126970,5,7,nan,nan,ft,Mayfield,MI
MTCM4, 04165500,14,16,17,18,ft,Mount Clemens,MI
MSQM4, 04056500,11,nan,nan,nan,ft,Manistique,MI
MSKM4, 04124200,nan,nan,nan,nan,ft,Mesick (Hodenpyl Dam),MI
MRPM4, 04115000,7,9,11,13,ft,Maple Rapids,MI
MPTM4, 04154000,6,8,11,13,ft,Mt. Pleasant,MI
MPRM4, 04155500,11,12,14,16,ft,Midland,MI
MOTM4, 04099000,7,8,9,10,ft,Mottville,MI
MORM4, 04121900,4,6,7,8,ft,Morley,MI
MIOM4, 04136500,nan,nan,nan,nan,ft,Mio (Mio Dam),MI
MIDM4, 04156000,20,24,25,28,ft,Midland,MI
MFHM4, 04170000,nan,nan,nan,nan,ft,Milford,MI
MCQM4, 04098980,nan,nan,nan,nan,ft,Mill Creek at Quaker St. near Mottville,MI
MCLM4, 04164500,13,15,16,18,ft,Mount Clemens,MI
MCKM4, 04136900,nan,nan,nan,nan,ft,McKinley,MI
MCHM4, 04175600,nan,nan,nan,nan,ft,Manchester,MI
MCAW3, 04067500,12,15,18,19,ft,Mcallister,WI
MARM4, 04103500,6,8,9,10,ft,Marshall,MI
LUZM4, 04135700,nan,nan,nan,nan,ft,Luzerne,MI
LORM4, 04065650,nan,nan,nan,nan,ft,Loretto,MI
LNSM4, 04113000,10,11,13,15,ft,Lansing,MI
KOSM4, 04066800,15,17,19,21,ft,Koss,MI
